followers_count,screen_name,location,verified,name,friends_count,created_at,description,user_id,url,statuses_count
3,Milivoj09968545,,False,Milivoj,21,Mon Aug 23 19:13:52 +0000 2021,,1429884546800132107,,3
6320,Agencija_HINA,"Zagreb, Hrvatska",False,HINA,101,Wed Sep 03 15:01:04 +0000 2014,"Hrvatska izvještajna novinska agencija/Croatian News Agency

HINA is a public media outlet and the  national news agency of Croatia.",2788146487,http://t.co/myTJFz8mlM,8743
238,VeeljkoIlic,,False,Veljko Ilic,1891,Fri Oct 22 15:59:31 +0000 2021,,1451578770377383947,,197
167,Matijamaric4,Zagreb,False,Matija maric,1217,Mon Jul 03 00:19:05 +0000 2017,,881668580852600833,,4
133,Nilola18,,False,Nikola Košarač,1024,Tue Oct 06 15:04:43 +0000 2020,Jako sam dobra osoba,1313495313597030404,,0
2835,StatistikaHR,Hrvatska,True,StatistikaHR,298,Wed Dec 18 09:24:56 +0000 2013,Službeni twitter račun Državnog zavoda za statistiku (follow us in english at @statcroatia),2251713860,https://t.co/0jcdFH5wN0,3844
19,thoriumoxide1,,False,thoriumoxide,258,Sat Oct 17 14:14:48 +0000 2020,,1317468940092702720,,0
1032,soldatodileva,Europe,False,soldatodileva,3553,Sat May 12 12:55:00 +0000 2012,top male for versa manly males,578112846,,15765
77,ZelimirLah,,False,Zelimir Lah,359,Wed Jun 15 05:30:19 +0000 2011,,317603150,,1377
19,nb7industry,,False,Ice Wonderland,124,Sat Jul 22 13:20:20 +0000 2017,,888750558093484033,https://t.co/oebe1tIblY,2
859,DrazenMajic,"Zagreb, Pula",False,Drazen Majic,1198,Wed Mar 11 11:18:06 +0000 2009,"journalist@hrt. Interest: Jesus, news, music, movies, books, wine, food, tennis, football, television, chocolate,..",23747927,,852
215,g_filipovic,,False,Ivanka filipovic,1828,Mon Jul 22 13:39:42 +0000 2013,,1612881247,,371
6,alfa_diamond,,False,Alfa Diamond Advertising,212,Fri Oct 04 15:33:42 +0000 2019,"Alfa Diamond Advertising is a Social Media Manager highly motivated, creative with experience and a passion for connecting with current and future customers.",1180143874523717632,,31
780,DianaBatinic,"Rijeka, Croatia",False,Diana,357,Tue May 12 09:05:14 +0000 2009,"...zaboravljena plutača u moru Southern Comforta. (E.K.) // Bolje umrijet od side ko' jebač, nego od proljeva ko' seronja! (Z.B.)",39464300,https://t.co/c7pLBxgMVe,20886
5766,lolarbaz,New York,False,Arbaz,34,Fri Mar 22 22:20:30 +0000 2013,,1289805169,,9667
64439,latenciyt_,📩 DM for Inquires ,False,latenci.eth,2514,Thu Dec 03 05:52:31 +0000 2015,#Solana + #ETH NFT Giveaways • 850k Subscribers @YouTube • 170k @TikTok,4438965619,https://t.co/6pxlkbdQaV,5267
267,zlenart2,,False,Željko Lenart,385,Thu Jan 26 10:31:30 +0000 2017,"Glavni tajnik @HSSHrvatska, saborski zastupnik, poljoprivrednik",824565418576715776,,237
172464,RivingtonThe3rd,"Santa Monica, California",True,RivingtonBisland III,1768,Sat Feb 07 15:46:51 +0000 2009,VALORANT Shoutcaster - Esports enthusiast to the grave! @aeneiaa is my better half ;p Jimmy P on nopixel | Instagram: https://t.co/NB4EAl4oex,20315513,https://t.co/kvkM9g9IBe,16338
24,BaldeGoran,Republic of Croatia,False,Goran Balde,122,Tue May 28 08:28:43 +0000 2019,"univ. bacc. nov 🔜 mag. nov
✒️https://t.co/wlRf47AiSQ",1133288981335019520,,3
9540,karlozg5,Republic of Croatia Zagreb,False,karlozg,174,Sat Apr 18 16:58:25 +0000 2020,samo jako,1251555509607575552,https://t.co/K1gUIoTRqx,53
0,BasicOats,,False,Basic Oats,177,Sat Oct 09 22:39:43 +0000 2021,🏳️‍🌈🤡,1446968603446849536,,46
10,AxelEsenkent,"Esenyurt, İstanbul",False,Axel,273,Tue Sep 29 08:26:33 +0000 2020,Yerim var. İstanbul Esenyurt Akbati yakasında yalnız yaşıyorum. Gelebilecek ciddi aktifler yazsın.,1310858431193133056,,105
542,nodi22965522,,False,_no_di,780,Sun Jan 19 12:55:52 +0000 2020,,1218879684823461888,,191
49,Marko92784302,,False,Marko,196,Mon Nov 11 12:29:25 +0000 2019,,1193868123138666496,,187
93,ZDlooking30,,False,ZadarLooking30,159,Mon Aug 23 12:27:23 +0000 2021,,1429782259377352705,,7
629,Danijel64416357,Republic of Croatia,False,Dado,507,Wed Aug 12 13:12:37 +0000 2020,Boy for fun 😈,1293535840656928769,,20
8632,show_how_you,Europe,False,Show The World How You Fuck (8K) 🏳️‍🌈,2152,Wed May 01 20:47:05 +0000 2019,I'll show you how amateurs fuck. Show me how you do it! 😎😈🍆🍑💦💦💦     🏳️‍🌈 & 1⃣8⃣ only!  🔞 100% AMATEUR GAY PORN! 🇪🇺🇩🇪🇷🇸🇧🇦🇲🇰🇭🇷🏳️‍🌈,1123690327351734273,https://t.co/bFQHLxy2v9,869
2299,kuca_mi,,False,agl_slv,1689,Tue Nov 12 19:51:56 +0000 2019,#only_real #myfoto #crogay #croboys #balkanboys #croman #zggay #zagreb #gay #croatia #adultonly,1194342038029971457,,28
11459,NekiNovi2,,False,Neki Novi,142,Sun Jul 14 18:48:24 +0000 2019,"Svrha profila nije ismejavanje nikog,niti bilo šta tog tipa.Prava svrha je zabava😁🍆💦💦😍",1150477160852992001,,534
74,Ivano_cro,,False,🖤,66,Sun Oct 24 18:30:14 +0000 2021,,1452341580933869569,,9
1622,toniSU12,Republic of Croatia,False,tonist,1369,Sun Mar 01 15:32:10 +0000 2020,"vers ||
snapchat: toni_st2020
|| DM's welcome",1234139338293882882,,183
8,grande_top,,False,Top_grande,203,Tue Dec 14 10:05:37 +0000 2021,,1470696429752659970,,1
67,Shomy000000,Beograd ,False,Shoomyyy,307,Sun Aug 08 14:24:49 +0000 2021,Sad,1424375921793019905,,32
1435,napelni,,False,napaljen decko,4001,Sat Mar 21 03:09:30 +0000 2020,,1241200192982069249,,4278
64,tempiczg,Zagreb,False,Tempiczg,1166,Sun Jul 26 12:21:43 +0000 2020,pasivac,1287362430520242179,,30
3,BorgFuck,,False,BorgFuck,55,Sun Nov 14 08:41:06 +0000 2021,Computer says no!,1459803488406450179,,1
5,Taz20216,,False,Taz2021,125,Mon Dec 27 18:48:10 +0000 2021,,1475538958515941379,,6
1275,PervHairyGuy,Europe,False,Perwerzniac,1222,Thu Sep 26 09:39:24 +0000 2019,"All pics are mine (18+)
Feel free to DM me, I will answer everybody
Ask me for snapchat",1177155402607341571,,557
17,LaVista16474024,,False,LaVista,256,Sat Aug 08 14:57:01 +0000 2020,,1292112525513961474,,0
635,StefanoXXLzg,,False,StefanoXXL,106,Sat Sep 04 16:31:16 +0000 2021,"XXL, aktivan.🔝🍆 💦😈",1434192279623938052,,6
11,zgrower,,False,Zgrower,104,Wed Oct 13 10:11:57 +0000 2021,,1448229966764814339,,3
22,sarajevoguy,"Belgrade, Republic of Serbia",False,topboy,197,Mon Feb 17 22:39:59 +0000 2020,Ovde cete moci da uzivate u slikama i snimcima bb fuck,1229535964235804675,,5
36,Dementor912,,False,Dementor91,155,Sun Aug 22 18:19:16 +0000 2021,"Lost soul looking for a friend..
Rijeka based, Zagreb raised 😃",1429508357749190659,,3
76,Xorvan2,,False,Mess,348,Wed Apr 28 17:36:17 +0000 2021,"Eurovision, Doctor Who, pop music, TV",1387460638088343556,,4
632,TopliBratZg,Republic of Croatia,False,TopliBrat,160,Sun May 09 15:46:27 +0000 2021,Here to look around 👀 🇭🇷                    Stari profil nepovratno izgubljen 🤬,1391419243086983173,,102
3,JakubPrich,,False,Jakub Prich,170,Sun Sep 05 20:20:44 +0000 2021,,1434612382886768645,,0
962,anciivv91,,False,cro94,423,Sat Aug 16 22:20:53 +0000 2014,"Zg, 26",2744835484,,41
27,forlow_,,False,Pokeow,390,Mon Aug 09 15:30:28 +0000 2021,,1424754865562169349,,0
4,Ghrobo,,False,ghrobo,192,Sat Sep 05 18:38:12 +0000 2009,ghrobo,71863710,,0
460,jovanjo60377365,,False,jovan jovanovic,3491,Sun May 17 20:58:10 +0000 2020,,1262125232422367238,,238
712,neznam69202808,,False,neznam,2709,Wed Mar 11 17:15:48 +0000 2020,"Muško s feetfetishom ;)
ZG, CRO",1237789290039586821,,1322
88,EdiJurkovic,,False,edi jurkovic,176,Wed Dec 02 21:22:33 +0000 2009,,94178714,,21
137,cicakmato,Republic of Croatia,False,Mato Čičak,449,Thu Nov 22 12:25:41 +0000 2012,,964181407,https://t.co/rnZGiolqrQ,31
48,Kostakako1,,False,Kostakako,1014,Tue Oct 26 14:52:17 +0000 2021,,1453011554044194823,,1152
1,KimaMarik,,False,Marik Kima,72,Sat Sep 18 20:47:58 +0000 2021,Ac,1439330253374205959,,0
4946,GONG_hr,"Zagreb, Croatia",False,Gong_hr,1547,Thu Feb 03 11:46:27 +0000 2011,"Civil society organization, galvanizer for democracy: disrupting corruption, alerting on political threats and building active citizenship.",246750632,http://t.co/F8dEcEb4hl,5108
265,parhrvatska,,False,ParCRO,372,Sat Oct 23 20:25:00 +0000 2021,,1452008120251822090,,3
89,Peradet28950864,,False,Pera Detlić,919,Tue Dec 07 09:47:14 +0000 2021,Pera Detlić,1468154991026352139,,0
4,Zdravko43384130,Rijeka,False,Zdravko,15,Tue Mar 19 18:10:03 +0000 2019,novinar HRT,1108068127886196736,,1
25,Marko37181642,,False,Marko,139,Sun Aug 29 22:30:54 +0000 2021,,1432108465149947916,,0
1057,kamelijama_s,,False,Dama s kamelijama,3284,Thu Sep 05 08:00:40 +0000 2019,"Living, Loving, and working to help you.",1169520661288632320,,3097
8,ProdanEdi,,False,Edi Prodan,146,Mon Mar 26 22:56:23 +0000 2018,,978405332258099201,,3
3014,YoloZg86,,False,Zg86__,494,Thu Nov 22 10:44:00 +0000 2012,"Zagreb, bottom, love big 🍆",964029888,,1065
246,xyz23260185,,False,xyz,2093,Tue Apr 23 12:56:48 +0000 2019,DM me 😉,1120672872249397248,,1537
332,milovantodorov8,podgorica crna gora,False,milovan todorovic,573,Sat Dec 26 18:26:34 +0000 2020,neko za sexxxxxxxxxx,1342899574600577026,,306
49,marexidgaf,,False,ivan,113,Thu Mar 12 16:56:03 +0000 2020,"crna stolica;poput katrana,krvarenje u gornjim djelovima probavnog sustava,obilna,tjesnasta i jako zaudara. 👉🏻👈🏻🥺",1238146680446488576,,17
3522,GearbestApparel,,False,Gearbest-Fashion,120,Wed Dec 23 05:52:05 +0000 2015,Best #Fashion Clothing with #freeshipping Worldwide / Official account:@TheGearbest / Coupon: SunnyGift12 -- 12% OFF(not for flash sale),4635581893,https://t.co/wy1FfTlrfK,395
274,AldijanaHa,"Bihac, Bosnia and Herzegovina",False,🅐︎,261,Sat Dec 26 13:00:07 +0000 2020,journalist,1342817377730363392,,872
70,DanielaDelale,,False,Daniela Delale,845,Sun Jan 22 11:31:24 +0000 2017,Novinar,823130944148275200,,18
9,ToniStimac,,False,Toni Štimac,1,Mon May 30 19:06:56 +0000 2016,,737359658340515840,,0
1134,studiacroatica,Ciudad Autónoma de Buenos Aires,False,Studia Croatica,4773,Wed Oct 28 11:43:48 +0000 2009,"Studia Croatica Institut - Est. 1960, we publish on Croatian issues in Spanish, English, Croatian and other languages. Editor: Magister Joza Vrljicak🇭🇷🇦🇷🇨🇦",85798342,http://t.co/BH3V9ibJgc,1278
1086,gdinOtac,#Zaljev,False,Danijel,78,Sun Jun 10 14:02:34 +0000 2012,father of one • sports journalist • siesta enthusiast,604540364,,141082
1,idk23913,,False,...,936,Sat Jan 24 22:40:31 +0000 2015,hi,2996731341,,6
76657,KelloggCompany,"Battle Creek, MI, USA",True,Kellogg Company,534,Tue Jan 03 19:03:03 +0000 2012,https://t.co/ejl5pSUP0e,454213077,http://t.co/bRltIn8kjJ,3617
16873,NikTitanik,,False,Nik Titanik,10,Tue Apr 07 09:34:20 +0000 2009,kroničar gluposti,29416917,https://t.co/xSOklXwzSi,6949
13128,dubravkasuica,"Brussels, Belgium",True,Dubravka Suica,2803,Fri Sep 13 12:41:39 +0000 2013,Vice President of the @EU_Commission in charge of Democracy and Demography 🇪🇺 / Former MEP / Former Mayor of Dubrovnik 🇭🇷,1860459990,https://t.co/OWch5PhmjM,8521
134,bio_matthew,,False,Molecular Matt,501,Sun Jan 12 22:19:56 +0000 2014,,2288741850,,1570
370,bengeri_com,Varaždin,False,Ivan Bengeri,399,Tue Mar 17 13:44:44 +0000 2009,🌐 Travel Blogger / Podcaster / Boutique Travel Agency Owner,24882653,https://t.co/Tt0lTkDOuA,1681
1142,DavorNadi,Zagreb,False,Davor Nađi,1556,Fri Jun 14 11:22:17 +0000 2013,"Predsjednik stranke Fokus, Mag. oec.
Prije:
Zamjenik gradonačelnika Svete Nedelje, Saborski zastupnik (Fokus), Konzultant u Adacti.",1516116228,,2683
33,Tresnjevka_HDZ,Republic of Croatia,False,HDZ Trešnjevka Sjever,165,Wed Feb 10 16:39:01 +0000 2021,,1359542325257633793,,127
306,smyle____,Republic of Croatia,False,Smyle :),960,Tue Oct 11 22:15:23 +0000 2016,,785967053865881600,,16
1,Ivan15Pribanic,,False,Ivan Pribanić,37,Wed Nov 10 09:03:39 +0000 2021,,1458359516488249345,,0
365,njurican861,,False,nikola64777,3970,Tue Jan 19 14:23:27 +0000 2016,Speaking english and German .I love to draw i also love anything connected with  wwe .,4784033263,,41323
1179,DamirKrsticevic,Republic of Croatia,False,Damir Krstičević,453,Wed Oct 21 15:06:09 +0000 2015,Potpredsjednik @VladaRH i ministar obrane Republike Hrvatske,4010221043,https://t.co/UEbq7LJh3P,110
964,bornakeserovic,"Zagreb, Croatia",False,Borna Keserović,570,Fri Feb 20 19:37:04 +0000 2009,News Editor           RTL Hrvatska,21425656,,567
2327,Chriskillerq,"Chicago, IL",False,Chriskillerq,56,Sun Mar 09 02:45:21 +0000 2014,Snapchat @Chriskillerq add me https://t.co/rPSXnT61Xi,2379681278,https://t.co/PFZPTc2cbX,1609
422,JovanPetrovi,Republic of Croatia,False,Jovan Petrović,391,Fri Apr 29 13:39:25 +0000 2011,,289938943,,3088
4487,Bobbyhot3,Europe ,False,Bobby89,1143,Sun Nov 24 18:45:09 +0000 2019,"💦🏳️‍🌈🇪🇺🇷🇸🇲🇰🇭🇷🇲🇪🇧🇦🇧🇬

24y/old boy  pas/uni/act

Love porn and porn stars
I love beautiful man
Sexy and Funny",1198673879826337792,,10673
12,BKL121212,,False,B K L,242,Fri Jan 21 16:17:36 +0000 2022,,1484560785057759232,,0
53,FakeFak36273528,,False,Fake Fake,825,Thu Nov 18 21:41:32 +0000 2021,,1461449436584984576,,2027
19,anakin25d,,False,Anakin25d,191,Sun Dec 05 00:37:59 +0000 2021,,1467292054275473408,,0
1011,ibobic,Zagreb,False,igor bobić,865,Wed Jul 08 16:20:31 +0000 2009,Presenter/producer  @N1infozg ; before @rtltelevizija and before @hrt,54943231,https://t.co/SW7td16Yey,902
141,villigersk,Skopje,False,villigersk,514,Sun Sep 27 13:10:31 +0000 2020,Skopje based. Daddy lover. Always up for some nice oral.,1310205150976499712,,850
0,vanjajeklo,,False,Vanja,19,Sat Nov 27 15:53:37 +0000 2021,,1464623222868131841,,3
3324,LuxorMCNetwork,,False,LuxorMC Network,4,Tue Mar 28 21:50:22 +0000 2017,,846841920232079361,https://t.co/oUhMMbh3Dp,73
49,Nenozg32,,False,Neno,566,Thu Nov 18 23:36:42 +0000 2021,Zagreb,1461478412070141953,,26
36,veko46801021,,False,veko,887,Wed Jun 23 19:03:12 +0000 2021,vivi sempre con passione... rispetta le persone,1407776216598429697,,130
0,ZgBatina,,False,ZgBatina,96,Thu Dec 30 09:52:58 +0000 2021,,1476491444097630210,,0
2,DurdicaSimicic,,False,Durdica Simicic,17,Sat Mar 21 18:21:27 +0000 2020,,1241429655040806914,,0
68,KKocjancic,Republic of Slovenia Koper,False,KIKI_86 OBALA,139,Fri Nov 18 00:54:59 +0000 2011,,415186446,,5
101,Zghr11,Zagreb ,False,Zg-hr,393,Wed Jun 02 19:41:40 +0000 2021,,1400175650456190979,,12
18,Axel76834497,,False,Axel,343,Wed Dec 15 19:10:48 +0000 2021,Later...,1471195996331950083,,0
495,AazaDodo,,False,rubbka,3839,Fri Jun 18 21:36:22 +0000 2021,,1406002810274168835,,268
35,PericaPrpic,,False,Perica Prpić,61,Sun Sep 27 15:25:35 +0000 2015,,3794099729,,84
0,IgorNaravno,,False,Naravno Igor,1764,Mon Dec 05 16:23:42 +0000 2016,,805809885992648707,,0
5,Corban57351456,,False,Cor ban,139,Sat Dec 11 09:20:55 +0000 2021,,1469597987529801732,,0
44,Ante210896,,False,Ante,78,Sat Nov 27 18:47:29 +0000 2021,,1464667173788565510,,7
1568,Ostovic_Ost,Republic of Croatia,False,Mijo,1778,Sun Mar 22 22:23:24 +0000 2015,☀️❤️🍀☮️🌍,3106037512,https://t.co/tDwjsG7pxX,15661
85,Uros899,,False,Uroš,282,Fri Dec 17 12:50:21 +0000 2021,,1471825059094446087,,5
1492,PodrskaZoranu,,False,Podrška Zoranu Milanoviću (neslužbena stranica),0,Sun Sep 08 15:36:56 +0000 2019,,1170722611896246272,,383
721,ppc_o17,Italia,False,ppco,954,Sun Nov 15 18:57:06 +0000 2009,,90222119,,1232
21,nekotamobg,Republic of Serbia,False,user93,669,Thu Jan 03 11:50:19 +0000 2019,,1080793476529303552,,0
19225206,KamalaHarris,"Washington, DC",True,Kamala Harris,732,Sat Apr 11 00:42:07 +0000 2009,"Fighting for the people. Wife, Momala, Auntie. She/her. Official account is @VP.",30354991,https://t.co/uBcfgtTRsi,16337
2674,HydraPvP,,False,HydraPvP,1,Wed Oct 30 17:47:21 +0000 2013,A network providing a new and refined pvp experience. See you soon. Established in 2013.,2165194290,https://t.co/QHou3VY8ZK,7
2,Sani0217,,False,Sani02,19,Sun Jan 02 16:43:57 +0000 2022,,1477682049322565643,,0
600,IvanDermicek,,False,Ivan Dermicek,1899,Sun Mar 02 14:44:19 +0000 2014,"🇭🇷🇪🇺 Croatian humorist, columnist, writer and holistic detective for hire. I do not accept holistic money.",2368974396,https://t.co/rsx0A98Atl,9056
26386,ivospigel,Zagreb,False,Ivo Spigel,7315,Thu May 15 13:47:06 +0000 2008,"Technosceptic, cofounder @PerpetuumZg, @zipzg, @tech_eu columnist Mreža https://t.co/vGLiQl061s",14786110,http://t.co/HmlxkyP9Wb,64381
6187,DreamerLeaks,bodymore murderland,False,Dreamer_420,327,Mon Dec 14 07:29:21 +0000 2015,DM for business inquiries // shoutout Badware for reversing CB & BLC,4478848582,https://t.co/IOgZdXC4be,3834
4850,ruzina,"Split, Croatia",False,Marijan Ban,339,Sun Feb 15 03:04:08 +0000 2009,♪,20889160,,17891
74,freesty70645426,,False,freestyle,348,Thu Mar 19 21:55:34 +0000 2020,,1240758500885659648,,10
1,MarinaLaljak,"U Thong, Thailand",False,Marina Laljak,44,Tue May 23 09:50:10 +0000 2017,,866954399075139584,,3
439,CazPotL,,False,CazPot,213,Sat Jan 16 11:57:35 +0000 2016,,4768243280,,1989
1686,Ivica__Jankovic,"Croatia, Slavonski Brod",False,Ivica Jankovic,270,Wed Sep 01 05:33:16 +0000 2010,I Want to Believe...,185523794,,2292
6981,anka_mrak,Republic of Croatia,False,Anka Mrak Taritaš,785,Fri Sep 25 13:39:15 +0000 2015,Saborska zastupnica i predsjednica Građansko-liberalnog saveza (GLAS)/ Croatian MP and president of GLAS,3771507977,https://t.co/7ftCx7oQOS,1418
395,branimira_volf,Republic of Croatia,False,Branimira Volf M.,370,Sat Dec 05 23:57:10 +0000 2015,"Journalist, @hrtvijesti",4388099973,,726
46,MatejaGajnik,,False,Mateja Gajnik,343,Tue Dec 04 22:54:17 +0000 2012,,989736540,,32
1418,Zaljev,"Zaljev, Croatia",False,Zaljev Kvarner,328,Thu Jan 26 20:17:50 +0000 2012,#Zaljev. Jedno od najboljih mjesta za život na Zemlji. The Bay. One of the best places to live on Earth. European Capital of Culture 2020.,475209311,,9729
1131,Milanmaser1,"Belgrade, Republic of Serbia",False,Milanmaser,1868,Thu Oct 24 11:29:26 +0000 2019,"maser relax, erotska masaza dolazim na adresu",1187330182673260544,,545
1772,njemacko_vlp,Zagreb,True,Njemačko veleposlanstvo,559,Wed Apr 01 12:47:21 +0000 2015,Veleposlanstvo Savezne Republike Njemačke u Republici Hrvatskoj; impressum: https://t.co/Pq8Ptn4PoG,3131027045,https://t.co/VuIe2i0Zqu,3260
38,VascoPedrini,"Rijeka, Croatia",False,Mladen K. Schultz,321,Mon May 23 06:19:47 +0000 2011,Zlikavac….,303627879,,1832
16,PetraMandi5,,False,Petra Mandić,19,Thu Nov 23 19:45:38 +0000 2017,,933783618702528513,,0
366,CroatiaOffice,Croatia ,False,Chartercroatia,533,Wed Sep 23 15:26:48 +0000 2015,,3750637163,https://t.co/uQCZyppaMg,57
744,JRSizbjeglice,Republic of Croatia,False,JRS Croatia,723,Mon Feb 16 21:40:57 +0000 2015,"JRS - Isusovačka služba za izbjeglice je međunarodna humanitarna organizacija čija je misija pratiti, služiti i zagovarati izbjeglice i prisilno raseljene osobe",3041525356,https://t.co/nglEHuQSok,3539
3245,sadboylost,,False,jarod,299,Mon Mar 18 17:12:00 +0000 2013,greatest music taste on this earth,1278291565,,2201
252,JtRafaell,"Lille, France",False,Stemi 😉,583,Sun Dec 28 22:40:16 +0000 2014,,2946653806,,316
0,Fledge08191878,,False,Fledge,106,Tue Oct 30 08:34:14 +0000 2018,,1057188919819882497,,1
758,sominem,,False,Mišo Ravlić,4238,Wed Mar 10 17:03:09 +0000 2010,,121806455,,417
5905,cristperuof,Peru,False,Crist Peru,975,Sat Apr 04 15:32:09 +0000 2020,"🇵🇪 PERÚ 🇵🇪
🔥Me gusta usar lencería🔥",1246460505872650240,https://t.co/poGWUJpsbf,40
6,MSergej2021,,False,Matt.sergej2021,151,Fri May 07 12:03:03 +0000 2021,,1390638252328210432,,1
7,Sorsy3,,False,Sorsy,231,Sat Feb 08 07:27:32 +0000 2020,,1226044764736442368,,0
727,tau3000rus,,False,,2690,Mon Dec 31 02:51:10 +0000 2018,@tau3000rus's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,1079570629962223616,,224
26,Forporn96680243,,False,Forporn,465,Mon Aug 16 17:02:51 +0000 2021,,1427314893276041216,,3
179,Petar57175383,,False,Petar,600,Sat Apr 25 16:53:57 +0000 2020,,1254091225004756992,,6
22,dorian_rupcic,,False,D,281,Sat Jul 31 03:16:57 +0000 2021,,1421308709494575104,,0
14,Nekson62259585,,False,Nekson,532,Thu Jan 06 09:09:25 +0000 2022,Putujući čovjek,1479017089927204864,,30
2500,wulfyboy,,False,Wulf...Only me,1309,Sat Apr 18 17:05:07 +0000 2020,i m youst a simple guy,1251557341406941184,,648
2205,SkyClashMC,IP ➡️ mc.skyclash.org [1.8+],False,SkyClash,3,Mon May 22 00:37:50 +0000 2017,Now part of @DatPixelNetwork,866453010574069760,https://t.co/bOcIaCxAz3,2
69,Ivo04795058,,False,Ivan,309,Mon May 25 08:36:20 +0000 2020,zabavan,1264836989452537856,,96
1669,samojako_zg,Zagreb,False,Samo jako 🇭🇷,64,Sun Nov 03 07:25:57 +0000 2019,27 year old guy from Zagreb,1190892807470436352,,0
84,BBbrzina,,False,BBbrzina,103,Mon Aug 17 08:36:27 +0000 2020,,1295278240932810752,,17
655,sport928,Republic of Croatia,False,sport93,127,Thu Aug 27 22:15:44 +0000 2020,"sporty bttm/pasivan 🍑
Hrvatska/Croatia 🇭🇷
powerbottom 💪🍑
snap: tramal93",1299108324110225408,,70
15511,ziggyxewski,"Houston, TX",False,💫Ziggy 𝕏𝕏𝕏 (Dallas 02/04-02/07),153,Sun Feb 17 03:10:04 +0000 2019,Power Verse | 24 | Peruvian🇵🇪 | 8$ OF/JFF Available | Top 6% 🔥,1096970002375364608,https://t.co/fzKudM1P5S,1156
6900,primoguz,"Belgrade, Republic of Serbia",False,Sale Prima,149,Fri Jul 02 14:23:20 +0000 2021,za žešće punjenje 🇷🇸 🇩🇪 ako se neko prepozna i želi da bude uklonjen klip neka piše u DM... Napomena klipovi su sa neta a poneki je i moj lični.,1410967164874641408,,226
677,markomatro12,Hrvatska,False,matroman,745,Sun May 31 22:59:05 +0000 2020,KIK- matroda23🇭🇷,1267228967905513473,,9
336,Ivan61560833,,False,Ljubav,812,Thu Jul 01 07:40:22 +0000 2021,,1410503489864847362,,307
365,IvanHor0304,Zagreb,False,Ivan Horvat,3862,Fri Aug 27 07:04:58 +0000 2021,"u sretnoj vezi,i uvijek spremni za druzenje u troje i više.",1431150445884592130,,297
3637,sharkbih,Bosnia and Herzegovina,False,SharkBa,170,Fri Mar 27 10:43:36 +0000 2020,"18+
Balkan",1243488663209758722,,467
28,Fenix06759090,Zagreb,False,Fenix,99,Tue Jul 14 09:33:55 +0000 2020,Pasivac koji je u potrazi za vecom kitom,1282971528100040705,,6
225142,SFShock,"San Francisco, CA",True,San Francisco Shock,147,Fri Oct 31 19:29:39 +0000 2014,Overwatch League's 2019 + 2020 Grand Finals Champions in association with @NRGgg #Winnable with the best fans in OWL @SF_Shockwaves,2853641871,https://t.co/4X8I8HghoI,13097
1025,coupleforsex,,False,duo@.net,4955,Sun Jan 20 12:01:30 +0000 2013,,1106083471,,4931
512,Pirgo691,"Hrvatska 🇭🇷, Zagreb",False,Pirgo,793,Sun Mar 29 19:40:47 +0000 2020,"Gym, bike, sauna, funn, fuck, ff, FTM,....",1244348722542268419,,410
11,Leme11068782,,False,Le_me,201,Thu Dec 02 22:20:57 +0000 2021,,1466532811368812547,,30
1069,BttmZg,Republic of Croatia,False,Power bttm daddy Zg,44,Mon Jul 27 17:49:06 +0000 2020,"Power bttm and feet daddy for hard bang. 
Sve su slike moje",1287807181820252161,https://t.co/BSjMfjeoLH,210
77,ForBalkanMan,,False,forman,377,Tue Jun 16 15:55:53 +0000 2020,,1272920799830331393,,16
34,eileen_mount67,Killeen,False,Eileen,468,Thu Dec 16 10:44:20 +0000 2021,,1471430938399854596,https://t.co/TMjtnwA1K6,20
1,VeryHairy82,,False,VeryHairy,42,Wed Jan 05 23:27:48 +0000 2022,,1478870795195764740,,2
5,pederata,,False,HakunaPederata,86,Sat Apr 24 11:06:39 +0000 2021,,1385913016655532033,,0
387,1970_zg,Zagreb,False,Ivek,547,Fri Nov 12 23:49:38 +0000 2021,Zagreb 🇭🇷 Pasivan 51/170/72 volim osjetiti dobar komad u guzi do jaja 😊 i dva odjednom ako treba 😈😈 I'm bottom and like to feel a good cock's in my ass 💦,1459307339157327875,,1162
7,SSS02511247,,False,S.S.S.,52,Wed Jul 28 05:43:52 +0000 2021,,1420258658638876675,,1
173,tne0x,,False,Tom.x,359,Sun Mar 01 01:08:16 +0000 2020,,1233921939577753605,,11
113,ivankovo1,Zagreb,False,ivankovo,199,Mon Nov 29 08:14:25 +0000 2021,"Uni, oženjen, traži slične za druženje",1465232306306797573,,78
2,Hwinner1,,False,Hwinner,82,Thu Apr 23 08:42:55 +0000 2020,,1253242900147851265,,0
110,Juicy99776600,,False,Juicy,1028,Sat Jul 31 09:29:48 +0000 2021,,1421402612310724612,,158
113,chimichanga_zg,,False,ZG_92,384,Wed Nov 06 06:54:18 +0000 2019,explicit content 🔞 ZG '92 gay,1191972002795606022,,341
3,VranacV,,False,Vranac Vranac,61,Sun Oct 24 20:37:44 +0000 2021,,1452373610732179462,,39
2,chemie_xxx,,False,chemie.xxx,42,Sat Nov 06 14:43:41 +0000 2021,,1456995670410383366,,0
409,GoranBro,,False,Goran Brozović,223,Mon Jan 13 16:48:22 +0000 2014,"Novinar, urednik
HRT",2289942176,,30
5398,bttmcro,Republic of Croatia,False,bttmcro,572,Thu Mar 05 21:43:37 +0000 2020,,1235682136260333575,,54
