user_id,total_tweets,covid_tweets,covid_pct
1020370283176382464,15,0,0.0
1022391532853387264,115,0,0.0
1022798673745510400,2675,514,0.19
1023203397145640960,58,0,0.0
1023544652283240449,41,0,0.0
1023615831224344576,13,0,0.0
1023869837934821376,47,4,0.09
1024353698745643008,1677,7,0.0
1025096495404658688,2311,40,0.02
1025343755870720002,17,0,0.0
1025730601767395328,264,8,0.03
1026130208875851776,34,0,0.0
1026227105766494208,25,1,0.04
1026881610623447042,784,14,0.02
1027181281489170432,9,0,0.0
1027908177734651905,43,1,0.02
1028360480509894656,1184,60,0.05
1028374570384977920,35,0,0.0
1029377869653389314,2,0,0.0
1029410962330329088,5,0,0.0
1029522599951458304,3,0,0.0
1029658134292430848,119,0,0.0
1030895940121636870,1,0,0.0
1031215647051710465,15,0,0.0
1031477736848728064,143,0,0.0
1031719815642337280,506,5,0.01
1031833994902597632,51,0,0.0
1032268608527839232,78,0,0.0
1032629734398742528,56,0,0.0
1032898217560690689,318,1,0.0
1033087885073936386,2,1,0.5
1033347425703002112,150,4,0.03
1033675564949889025,149,5,0.03
1033833658124328963,33,1,0.03
1034336828432834561,233,20,0.09
1034418166859026437,57,1,0.02
1034781971107532800,127,1,0.01
1035141235965652992,209,2,0.01
1035255829266612230,1848,36,0.02
1035336630192750592,2921,10,0.0
1035866706227408896,15,0,0.0
1036066008782516224,1,0,0.0
1036252963453501441,506,20,0.04
1036373190975602689,138,7,0.05
1036542253609701376,16,1,0.06
1037083000998121472,8,0,0.0
1037424933314457605,11,0,0.0
1037826734480076800,12,0,0.0
1038451367784984576,2,0,0.0
1038676578442600448,35,0,0.0
1039157576137666561,1,0,0.0
1039439319130353664,11,0,0.0
1039776118851682304,130,0,0.0
1039877907378843653,23,2,0.09
1040252979306274816,21,0,0.0
1040288124121899014,2,1,0.5
1040466827309142016,120,3,0.02
1040590192736980992,2888,20,0.01
1042136789157330944,1,0,0.0
1042370149980880899,175,10,0.06
1042483319718510592,78,0,0.0
1042849156467961858,965,11,0.01
1043113717930622978,6,1,0.17
1043119833758478337,276,1,0.0
1043226166516240385,2948,89,0.03
1043790921375059968,5,0,0.0
1044073505480830979,74,0,0.0
1044358134356160512,40,0,0.0
1044677274266685440,1,0,0.0
1045070859860357120,2,0,0.0
1045119058293772289,2,0,0.0
1045315639404105728,2,0,0.0
1045727102404894727,277,90,0.32
1046130156962820096,3015,24,0.01
1046583550919811074,421,0,0.0
1047100026047139840,308,24,0.08
1047407813352415232,2,0,0.0
1047466001418338304,71,1,0.01
1048134407910039552,6,0,0.0
1048284790443708416,2,0,0.0
1048288820167360514,3,0,0.0
1048491620205834241,81,0,0.0
1048894435457728513,60,3,0.05
1049184835066126336,59,0,0.0
1049324737686622208,3085,121,0.04
1049342883151663104,244,1,0.0
1049349657317523458,8,0,0.0
1049836082307592192,8,1,0.12
1049956596841926656,1,0,0.0
1050339976431501313,6,0,0.0
1051082897296363520,76,1,0.01
1051522247553425412,182,1,0.01
1051570769329831948,4,1,0.25
1051676247586234368,1379,27,0.02
1051935461718016001,82,3,0.04
1052261508971823104,52,1,0.02
1052455383225290754,5,0,0.0
1052586594190942208,8,1,0.12
1052932397954674689,3,0,0.0
1053065850276773889,405,44,0.11
1053399674944663553,65,4,0.06
1053537703709544448,365,54,0.15
1053588322805800960,31,1,0.03
1053761159134957570,1045,16,0.02
1054271289626714112,2,0,0.0
1055166606974828545,2,0,0.0
1055373776127512576,655,26,0.04
1055406803595526144,7,0,0.0
1055435816246411264,10,0,0.0
1055818345075884033,31,0,0.0
1056600245667270657,702,14,0.02
1056602941740773376,565,15,0.03
1056865042099040256,6,1,0.17
1056881148343844864,6,0,0.0
1057308609086922752,1,0,0.0
1057595319280656385,55,1,0.02
1057642338267291648,8,0,0.0
1057672626288631813,22,0,0.0
1058020451656581122,64,0,0.0
1058036636024520710,3,0,0.0
1058755573532016640,2329,10,0.0
1059042043438215168,419,43,0.1
1059165077239148544,16,0,0.0
1059211848761909249,547,5,0.01
1059583348996222976,5,0,0.0
1059723447679569920,123,6,0.05
1059830518362062849,21,0,0.0
1059900752880173057,174,1,0.01
1060257275040948225,23,0,0.0
1060610837302439936,220,1,0.0
1061559807415590912,4,0,0.0
1061592773198053377,2431,38,0.02
1061735711295062017,31,0,0.0
1062271733699411968,8,0,0.0
1062273355922001920,115,2,0.02
1062293108782702592,3085,36,0.01
1062296484866088960,1745,539,0.31
1063350330325430272,49,1,0.02
1063529924986834945,17,0,0.0
1064459871637114885,109,15,0.14
1064491685881806848,2898,2,0.0
1064496780946083840,44,0,0.0
1064990046560952326,366,4,0.01
1065270298667298816,14,0,0.0
1065275233978990594,738,7,0.01
1065863792674971648,360,4,0.01
1066592460921610241,12,0,0.0
1066954945637830656,58,4,0.07
1067125470842548224,14,2,0.14
1067299300546396161,5,0,0.0
1067344662908887040,12,0,0.0
1067719310435590144,3,0,0.0
1067742651720638464,2,0,0.0
1068163348775280640,407,2,0.0
1068351288604323840,43,1,0.02
1068426793902907392,2,1,0.5
1068439776532094976,7,1,0.14
1068816404651094016,2,0,0.0
1069239971977093120,20,0,0.0
1069570295730708480,470,23,0.05
1069861411952779265,2,0,0.0
1070062893117399041,301,1,0.0
1070646096958025731,71,0,0.0
1071189123413786624,41,0,0.0
1071361046240264193,133,2,0.02
1071725209529536512,1,0,0.0
1071748456438530048,28,0,0.0
1071764690487963648,28,0,0.0
1071767186681851904,7,0,0.0
1071911673362071552,38,4,0.11
1072098281147285504,37,0,0.0
1072208493258657793,41,0,0.0
1072428888645607424,55,0,0.0
1072588965797085185,14,0,0.0
1073023696334393344,6,0,0.0
1073280845388099585,1064,35,0.03
1073556796822970368,140,0,0.0
1073586847652212738,32,2,0.06
1073649602694389763,115,0,0.0
1074022051416080384,13,0,0.0
1074115694650945536,23,2,0.09
1074194643489828864,156,8,0.05
1074342425966075904,1,0,0.0
1075421777063489538,737,0,0.0
1075517415511994369,122,2,0.02
1075895448878149632,52,0,0.0
1076002095101345793,405,14,0.03
1076161444872421376,2947,20,0.01
1076190575311970304,193,1,0.01
1076411337801195520,84,0,0.0
1076450899696988160,28,0,0.0
1076556088626081792,1052,23,0.02
1078064424609554433,514,2,0.0
1078073612471623681,1,0,0.0
1078100837019406347,35,0,0.0
1078429627780075522,3,0,0.0
1078985402328010752,2,0,0.0
1079422027633709057,188,1,0.01
1079768925892722688,10,2,0.2
1079778314666024960,771,41,0.05
1080158637685919746,51,3,0.06
1080356127320272896,108,0,0.0
1080488627447173120,64,0,0.0
1080500438787604480,16,2,0.12
1081117660602081281,69,2,0.03
1081235441364418561,39,0,0.0
1081256727859945473,1421,62,0.04
1081281516121088001,540,9,0.02
1081543559650689024,33,0,0.0
1081553606107639813,12,0,0.0
1081571582898782209,148,0,0.0
1081604005095186432,70,0,0.0
1081974384112402432,63,6,0.1
1082002129475301376,406,26,0.06
1082335310665711618,105,1,0.01
1082625591738802182,7,0,0.0
1082686588424015877,1,0,0.0
1082909865784369152,102,19,0.19
1082977212700262400,22,0,0.0
1083311944398966785,3,0,0.0
1083701550554509318,333,66,0.2
1084087377612718080,44,6,0.14
1084413426418548736,16,0,0.0
1084573418186514432,10,0,0.0
1084746708582584320,360,43,0.12
1084801522666487808,7,0,0.0
1085166927146819584,313,6,0.02
1085463827133665280,37,2,0.05
1085524820245315584,17,0,0.0
1085989328101302273,12,2,0.17
1086024819026681856,2,0,0.0
1086052453840244737,789,36,0.05
1086288492236341249,9,0,0.0
1086732522321526786,70,1,0.01
1087727114089086984,19,1,0.05
1088391014111473664,6,0,0.0
1088893773558489091,122,2,0.02
1089123776258850817,52,2,0.04
1089272478361419776,57,1,0.02
1089597940824444930,3155,11,0.0
1089616830543609857,81,1,0.01
1089783464218583040,17,0,0.0
1089864156856176640,4,0,0.0
1090179372588388352,10,0,0.0
1090288236881154048,4,0,0.0
1090387066205159425,119,2,0.02
1090652546836951040,39,0,0.0
1090745884579647488,215,5,0.02
1091300799563657216,223,22,0.1
1091327486070272001,69,0,0.0
1091382785867202560,146,10,0.07
1092065952294936576,147,7,0.05
1092474771412004874,855,32,0.04
1092529901033398274,67,0,0.0
1092672886886805506,1,0,0.0
1092830443450314752,86,6,0.07
1093272860037210118,35,1,0.03
1093417825488830464,1,0,0.0
1094305050120335360,686,16,0.02
1094307315753410563,5,0,0.0
1094367882002214912,70,5,0.07
1094648765871464449,3042,70,0.02
1094719666315018240,30,1,0.03
1095064358143647747,881,67,0.08
1095294079938764800,30,2,0.07
1095359311499481088,140,5,0.04
1095405827668746242,1030,59,0.06
1095611834089066497,5,0,0.0
1096085131029286912,1,0,0.0
1096088461369589763,34,0,0.0
1096368019440308224,2111,8,0.0
1096756331212619777,96,0,0.0
1096857484713754624,80,1,0.01
1097169400891932673,271,0,0.0
1097437046141005824,310,62,0.2
1097864092591755269,9,1,0.11
1098148972454207488,25,0,0.0
1098194599661715456,2,0,0.0
1098318609087107073,675,20,0.03
1098492387536572416,49,1,0.02
1098562993288302592,32,2,0.06
1098574186186985473,38,3,0.08
1098922126176849921,19,4,0.21
1098924832257961984,20,0,0.0
1099036026859864069,4,0,0.0
1099084724310552576,1,0,0.0
1099087024588500993,32,5,0.16
1099230704469270528,3045,92,0.03
1099326364744933382,133,0,0.0
1099341507184726016,2,0,0.0
1100073435668058112,1,0,0.0
1100617408186847232,11,0,0.0
1101379663346176001,2,1,0.5
1101585117838000128,33,0,0.0
1102565865764065281,4,0,0.0
1103295736257658880,58,0,0.0
1103306566038704128,26,1,0.04
1104027468103671818,122,4,0.03
1104549963374227461,180,2,0.01
1104799560088600581,5,1,0.2
1105076343090409474,3,2,0.67
1105171169119035397,4,0,0.0
1105208117187497984,986,5,0.01
1105556902921027584,19,2,0.11
1105728609225003008,73,0,0.0
1106337613177413632,5,1,0.2
1106958692329668611,4,0,0.0
1107018735125217280,1036,32,0.03
1107172181086224384,33,0,0.0
1107312205672927233,8,0,0.0
1108044104183758848,8,0,0.0
1108450782205100032,287,2,0.01
1108642169793974273,650,267,0.41
1109133662690390019,1,0,0.0
1109438183027167232,554,5,0.01
1109798967309668353,29,0,0.0
1110560875142922242,167,3,0.02
1111727582880382976,1,0,0.0
1112090928066543619,9,0,0.0
1112358144192192512,2,0,0.0
1112377132699828224,47,1,0.02
1112997650935230464,9,0,0.0
1113919936005660672,219,12,0.05
1114199213779320832,9,1,0.11
1114779046573899777,46,0,0.0
1115302227902701568,208,3,0.01
1115532642974412800,162,9,0.06
1115684565375258625,139,1,0.01
1115692944730673152,12,1,0.08
1116019752076443648,6,0,0.0
1116380815716438018,21,1,0.05
1116443719409049602,19,0,0.0
1117352705700388864,399,6,0.02
1117430562552254464,626,3,0.0
1117442570374787072,3060,23,0.01
1117479969700098048,127,2,0.02
1117675108041220096,38,0,0.0
1117719505361342465,1548,106,0.07
1117890736094109703,11,0,0.0
1118235080252641280,12,0,0.0
1118276778324262912,4,0,0.0
1118667608176451585,83,2,0.02
1118878377199456258,2,0,0.0
1118903274042789888,3,0,0.0
1118913895547248646,898,8,0.01
1119215839088132097,31,0,0.0
1120358347591569410,37,18,0.49
1120786934778007554,2829,33,0.01
1121490478795456512,98,3,0.03
1121503826647949313,45,1,0.02
1121844612472213505,267,1,0.0
1123098145141993472,31,2,0.06
1123483269134262272,81,4,0.05
1123500341813706752,15,0,0.0
1123596392151306242,50,0,0.0
1123936429241925633,213,7,0.03
1124103256521756673,375,1,0.0
1124149510689705984,210,6,0.03
1124234072694431745,1,0,0.0
1124567492649725952,1,0,0.0
1125676018436538368,1,1,1.0
1126109463667200000,10,0,0.0
1126448006230937601,16,0,0.0
1126463349028544512,70,10,0.14
1126475560891428864,5,1,0.2
1126908327210958848,4,0,0.0
1127150367995613184,1651,8,0.0
1127528508840906752,12,0,0.0
1127727280485224448,607,5,0.01
1127842644758081536,10,0,0.0
1128006379191635968,48,2,0.04
1128695658750279680,5,0,0.0
1128736346795905028,57,0,0.0
1128885450402353152,2,0,0.0
1129010464913010689,173,0,0.0
1129085995864006656,216,10,0.05
1129280153148907520,13,0,0.0
1129752684834304000,266,27,0.1
1130533808720306176,6,0,0.0
1131433851799166976,320,2,0.01
1131502994628009984,278,2,0.01
1131532537334046720,41,4,0.1
1131680176801292288,588,17,0.03
1132064326146244608,3065,20,0.01
1132550861589237760,395,0,0.0
1132559134602203136,2602,8,0.0
1132955652584890368,5,0,0.0
1132961249699008512,2311,27,0.01
1133132026704519170,42,2,0.05
1133133910269988865,48,0,0.0
1133311703465242624,1,0,0.0
1133764719981092865,88,1,0.01
1133795387167387648,240,5,0.02
1134134972489654272,54,0,0.0
1134530662202036224,94,0,0.0
1135100195400769536,6,0,0.0
1135218879171637248,10,0,0.0
1135286402730659840,176,9,0.05
1135899221243154432,2,0,0.0
1136005601891409921,304,0,0.0
1136337083684073473,13,2,0.15
1136571252754321408,5,0,0.0
1137040377242947585,21,0,0.0
1138197525897383936,524,0,0.0
1138472518556274689,146,14,0.1
1138606920946933762,2424,505,0.21
1138769709527158784,2,0,0.0
1138799125498142721,37,4,0.11
1139485058274856960,10,0,0.0
1140570144034435073,517,13,0.03
1141036263505612806,2494,473,0.19
1141360411742298113,15,0,0.0
1141594188296970240,10,0,0.0
1142167404316938240,3,0,0.0
1142439312774107136,1,0,0.0
1142691625136730112,1,0,0.0
1143241292341796865,8,0,0.0
1144099982942908416,157,4,0.03
1144186977400631298,54,0,0.0
1144728100326039557,5,0,0.0
1145476692040921088,52,0,0.0
1145611364645384192,51,0,0.0
1145822454532775937,3,0,0.0
1146190195374612480,7,0,0.0
1146303794621419521,17,0,0.0
1146372323316047873,24,0,0.0
1146410438621634561,90,4,0.04
1148120785971830784,12,1,0.08
1148574362112548864,85,4,0.05
1148694089455550464,49,0,0.0
1148922446218747904,2917,75,0.03
1149105264718749697,23,0,0.0
1149852528651251712,20,0,0.0
1149925062570643456,34,1,0.03
1149964465330360320,2,0,0.0
1150050392258093056,6,0,0.0
1150841407667654657,22,0,0.0
1151259390986661892,43,0,0.0
1151483003492847617,2,0,0.0
1151486348425158663,23,0,0.0
1151522572653203456,42,2,0.05
1152126395558051840,213,2,0.01
1152535736450736134,74,3,0.04
1152638785152327680,788,21,0.03
1152720326284992512,1476,19,0.01
1153279191586136064,1,0,0.0
1153411051028996097,37,0,0.0
1153563106406227968,203,6,0.03
1154029206478688256,55,0,0.0
1154082052876242945,61,0,0.0
1154669141405646848,5,0,0.0
1154718597157142530,54,7,0.13
1154769476744876035,152,3,0.02
1155812284725432322,77,0,0.0
1155942976666972163,8,0,0.0
1157654758213259264,31,0,0.0
1158025231744798721,43,3,0.07
1158134280658345984,291,0,0.0
1158398280839176199,1,0,0.0
1158705301002104832,3,0,0.0
1159044027246874624,55,3,0.05
1159380914914365440,24,0,0.0
1159830916144885760,21,0,0.0
1159853308892319749,6,0,0.0
1159916799997227008,16,1,0.06
1159977043716661249,3217,21,0.01
1160456326306246656,27,2,0.07
1160589152175480837,21,0,0.0
1161005300352266245,3,0,0.0
1162394817516773377,32,1,0.03
1162779680468062210,44,6,0.14
1163024192515772416,338,1,0.0
1164188618186985478,28,0,0.0
1165017910122823680,1199,9,0.01
1165660593111601152,5,0,0.0
1165696964828303368,90,1,0.01
1165737250098995206,35,0,0.0
1166079699606560768,22,0,0.0
1166292402581266435,11,0,0.0
1166432815761637376,1538,83,0.05
1167397895240396801,1024,17,0.02
1167911559340933120,22,0,0.0
1167931758546956288,1493,9,0.01
1168098748372856833,66,0,0.0
1169218713029095429,481,19,0.04
1169227896457707521,2300,155,0.07
1169578150453547010,39,5,0.13
1170267919768530944,44,0,0.0
1170278156080734210,1999,53,0.03
1170389520493240320,20,0,0.0
1171113248512532480,35,0,0.0
1171388354681856002,29,0,0.0
1171458549668466691,1218,3,0.0
1172077530792247297,46,0,0.0
1172431576619081728,92,0,0.0
1172512356469018626,8,0,0.0
1173181804855156737,23,1,0.04
1173191762254467072,294,7,0.02
1173345877496389632,253,15,0.06
1173684341567893504,39,0,0.0
1174283795861843969,3160,198,0.06
1174346100402266116,2,0,0.0
1174358130140073990,224,4,0.02
1174674140890050561,4,0,0.0
1174686948520275969,29,1,0.03
1174982790342799361,41,3,0.07
1176171501390901249,3,0,0.0
1176411628872617984,510,7,0.01
1176855147454050306,53,0,0.0
1176909551519633411,48,0,0.0
1177508622651117568,237,5,0.02
1177571738785333250,4,0,0.0
1177676903072829441,23,15,0.65
1177806581682958336,5,0,0.0
1179087000919564289,85,0,0.0
1179169913841295361,2852,63,0.02
1179337822907621376,9,0,0.0
1179354687281205249,2,0,0.0
1179495971480317952,1,0,0.0
1179776806716657664,8,0,0.0
1179802940984512512,2,0,0.0
1180083052497776641,44,0,0.0
1180605164576759809,3,0,0.0
1180629152258560001,168,1,0.01
1180867148043956224,177,5,0.03
1180928124541902849,258,7,0.03
1181148534231490560,1871,71,0.04
1181602464908353536,218,1,0.0
1182256086382006272,5,0,0.0
1182276746781102080,7,2,0.29
1182289512334024709,1,0,0.0
1182676517681278976,6,0,0.0
1182725195389460480,17,1,0.06
1182746900908400646,3,0,0.0
1182975801484034048,655,2,0.0
1183099842421243904,67,0,0.0
1183386506276364288,52,0,0.0
1183425028148338689,1,0,0.0
1183446478699876356,158,0,0.0
1183900837212545025,82,1,0.01
1184135563311484939,255,2,0.01
1184781258678849536,18,0,0.0
1185456776877166592,8,0,0.0
1185547887658393601,47,1,0.02
1185775316960268289,542,5,0.01
1185934540033933313,104,3,0.03
1186021466959175680,24,1,0.04
1186201737830551553,69,1,0.01
1186628601317351425,31,0,0.0
1187000692617240576,41,0,0.0
1187272316650213376,9,0,0.0
1187391898685755392,1,0,0.0
1187580571096145920,5,0,0.0
1187684493060120576,288,7,0.02
1188045169683324930,549,22,0.04
1188528403185651713,746,1,0.0
1189186303989932036,24,3,0.12
1189350595284611074,481,0,0.0
1190302036732055558,471,7,0.01
1190386765019963400,1,0,0.0
1190615495885688832,1,0,0.0
1191086878507896832,2,0,0.0
1191094554323230720,7,0,0.0
1191426429713633280,19,0,0.0
1192067057564733442,26,2,0.08
1192072104197459968,14,2,0.14
1193099205478408192,156,3,0.02
1193212727365427200,22,0,0.0
1193283898932944896,6,0,0.0
1193292802765066240,33,5,0.15
1193502315887636481,1,0,0.0
1193778738577780736,47,1,0.02
1193986172281856000,3081,156,0.05
1194190676872839168,60,1,0.02
1195002564884025349,74,1,0.01
1195320858048372738,9,0,0.0
1195531670729953280,1741,5,0.0
1195657905183301633,61,5,0.08
1195966664183091200,73,2,0.03
1196445710683643905,10,0,0.0
1196485739724324869,1070,1,0.0
1196563273958723586,9,0,0.0
1196865315101118464,60,0,0.0
1197162074826321920,212,6,0.03
1197828443729223681,59,10,0.17
1197835423978012673,92,0,0.0
1197848535007481856,223,0,0.0
1197956420534177793,8,0,0.0
1198151073556549632,73,0,0.0
1198167051602472961,3,0,0.0
1198615447383527425,3,0,0.0
1199278441138442240,1,0,0.0
1199311609551831041,1156,130,0.11
1199370438629117952,29,0,0.0
1199371812750155779,13,0,0.0
1199448573965942784,1,0,0.0
1199778727598678016,32,1,0.03
1200530157414551552,70,0,0.0
1202287458181931008,31,1,0.03
1202854346167328768,6,0,0.0
1203084475292368896,123,0,0.0
1203365415327555585,122,5,0.04
1203649280151609344,9,0,0.0
1203828379100815367,52,0,0.0
1204106500249137153,516,0,0.0
1204379494070530048,56,2,0.04
1204859656750981120,854,15,0.02
1204903728425385985,52,0,0.0
1205073106643169282,7,0,0.0
1205172155408883712,12,0,0.0
1205540314762612742,99,1,0.01
1205585118586449921,213,2,0.01
1206842031626162177,136,13,0.1
1206866599644422144,1475,44,0.03
1206903638754549760,2349,10,0.0
1206906229446053889,33,4,0.12
1207456707926020097,32,0,0.0
1207720915573891072,2,0,0.0
1208120979664318470,698,1,0.0
1208379298496892929,2,1,0.5
1208682123483324416,46,1,0.02
1208697015359754240,15,0,0.0
1208831176720486403,27,1,0.04
1208851357958057985,23,0,0.0
1208898625100812288,731,2,0.0
1209142143383736320,106,0,0.0
1209167881478512644,7,0,0.0
1209418335173124096,7,1,0.14
1209811757943971845,2789,7,0.0
1209917365074436096,766,6,0.01
1209932810431213568,254,4,0.02
1210094315311157248,23,0,0.0
1210243403935617025,3221,7,0.0
1210480751302643714,88,1,0.01
1210563337685229569,291,7,0.02
1210826246919032832,84,3,0.04
1210952339764305920,3,0,0.0
1211238155443044354,177,7,0.04
1211274715517448192,17,0,0.0
1211413461323808770,3147,53,0.02
1211587929241346051,3,0,0.0
1211719617766248449,77,9,0.12
1211756950993526784,24,1,0.04
1211770241421758464,19,3,0.16
1212803859640242176,2439,57,0.02
1213195157178208256,11,1,0.09
1213403407207124992,8,0,0.0
1213749665100750848,8,0,0.0
1213813941106642944,1332,12,0.01
1213836511306608641,149,0,0.0
1213888187602354176,9,0,0.0
1213888629216464898,86,4,0.05
1214154217331425281,53,1,0.02
1214217106629152768,343,7,0.02
1214250020192407552,1055,46,0.04
1214523559055384577,130,0,0.0
1214548634588663808,22,0,0.0
1214551745688481794,452,32,0.07
1214620421791854596,134,1,0.01
1214734869705703425,3,0,0.0
1214897006558228481,37,0,0.0
1214960118288261122,101,0,0.0
1215041604572139522,3200,525,0.16
1215188850789748737,69,6,0.09
1215740159037145088,136,4,0.03
1215994984358457348,400,28,0.07
1216049649833869312,35,0,0.0
1216322606850330624,277,3,0.01
1216359276526043138,163,21,0.13
1216654943291084800,57,6,0.11
1216786941594755072,1181,904,0.77
1216819824766177290,97,3,0.03
1217259227309379584,1,0,0.0
1217382479620911104,18,0,0.0
1217534339514273793,143,6,0.04
1217876681307889665,30,0,0.0
1217880037531189248,40,0,0.0
1218088567987154945,14,2,0.14
1218293630181441536,255,6,0.02
1218594824179404800,29,0,0.0
1218917936649441280,9,0,0.0
1218920728290119682,14,0,0.0
1219183908077686784,197,22,0.11
1219207151341785090,14,0,0.0
1219395592406929408,1,0,0.0
1219739368946044936,2,0,0.0
1220010606826270725,2,0,0.0
1220301984995123200,32,5,0.16
1220413278062628866,920,17,0.02
1220822744641818631,138,1,0.01
1221603041553666052,11,0,0.0
1221706250330812417,79,0,0.0
1221713247759368193,282,1,0.0
1221773568897429505,123,1,0.01
1221837750426570753,153,0,0.0
1221877283901911040,1514,73,0.05
1222157963193995264,1278,39,0.03
1222193458015887360,4,0,0.0
1222426614253998081,1,0,0.0
1222516456014872578,57,19,0.33
1222569401062391811,520,4,0.01
1222873490300243968,65,1,0.02
1222902396973547524,11,0,0.0
1222911326491676674,28,0,0.0
1223996911478353920,3134,42,0.01
1224027116838313984,3129,55,0.02
1224442612783992832,193,2,0.01
1224589833311543297,2,0,0.0
1224627256854818816,60,0,0.0
1224798673508470787,92,3,0.03
1224955939389874177,8,0,0.0
1225079768816799744,3124,139,0.04
1225233963620470784,10,0,0.0
1225359432781094914,3021,29,0.01
1225501411225542656,115,3,0.03
1226439987211722752,951,11,0.01
1226836362348941313,28,1,0.04
1226842285415026688,11,0,0.0
1227215997335109632,1,0,0.0
1227277740488953856,1,0,0.0
1227332049721229314,62,2,0.03
1227616413122256898,149,23,0.15
1228289464604221440,227,2,0.01
1228456936061968385,1,0,0.0
1228563707493482496,94,0,0.0
1228779704435593218,1,0,0.0
1229851805514858497,1,0,0.0
1229979266139541504,10,0,0.0
1230773727886884866,167,2,0.01
1231268431170867200,752,20,0.03
1231305960720912384,2744,184,0.07
1231504067693883393,53,1,0.02
1231634794259386369,132,6,0.05
1231689638890393600,120,17,0.14
1232594090878959616,284,3,0.01
1232751310807715841,219,3,0.01
1232779799489384450,158,15,0.09
1232791106166939653,191,3,0.02
1233135039187226624,147,6,0.04
1233423417690464258,423,16,0.04
1233537220377747459,190,0,0.0
1233802380774383616,990,44,0.04
1233817301528477697,1818,24,0.01
1234055116690513921,2932,32,0.01
1234067402083704832,26,0,0.0
1234126895672963074,494,3,0.01
1234139338293882882,2,0,0.0
1234215438017495043,247,1,0.0
1234799507663179776,187,11,0.06
1234842762132017153,11,1,0.09
1234855623076044800,1282,3,0.0
1235170807808233473,135,0,0.0
1235526008977190912,19,1,0.05
1236289950045405184,3,0,0.0
1236304008400248832,513,30,0.06
1237337562492133377,12,0,0.0
1238055545392816129,7,0,0.0
1238073407113134082,18,0,0.0
1238497925061361665,279,5,0.02
1238573007683104773,2,0,0.0
1239108694207541251,25,0,0.0
1239220720967786497,43,3,0.07
1239670425698918404,1329,29,0.02
1240252237496139776,3084,648,0.21
1240671776834760704,5,0,0.0
1240691717684289537,48,3,0.06
1240734926309392386,3078,205,0.07
1240870209956843521,74,4,0.05
1241167426160660482,2599,116,0.04
1241276163655380992,9,0,0.0
1241515496874430470,711,16,0.02
1241607952089448448,311,1,0.0
1241650430171643905,124,5,0.04
1241658961591484419,6,1,0.17
1241727600621486082,603,103,0.17
1241794413417938948,14,0,0.0
1241863063403405314,24,0,0.0
1242034096236265479,92,33,0.36
1242073517186744320,395,50,0.13
1242106214085005313,5,0,0.0
1242179454681612291,8,0,0.0
1242412788749910019,5,1,0.2
1242479692185088000,420,3,0.01
1242621871834750978,35,2,0.06
1242756819405221888,5,0,0.0
1242816081007443968,36,0,0.0
1242879343799517185,1464,43,0.03
1243147494042873857,31,0,0.0
1243225522001281026,43,9,0.21
1243331363945828352,7,0,0.0
1243634824549728263,156,12,0.08
1243644841361317889,4,0,0.0
1243648845021577229,38,4,0.11
1243896958793768961,66,8,0.12
1243956638916194304,21,0,0.0
1243981391597010946,1,1,1.0
1243991950782541824,21,1,0.05
1244008248526635010,65,1,0.02
1244061577281667072,11,0,0.0
1244256306346762240,211,2,0.01
1244325594470526977,29,5,0.17
1244348722542268419,135,0,0.0
1244592674159693825,196,55,0.28
1244655050493956097,896,187,0.21
1244667770022907905,20,0,0.0
1244702889563611137,5,0,0.0
1244739841272811525,338,17,0.05
1244755534684839940,27,1,0.04
1244984589774438400,127,0,0.0
1244987899415859201,600,41,0.07
1245036111849762817,494,10,0.02
1245267424263516162,411,1,0.0
1245305063800803328,231,2,0.01
1245417194751774722,90,0,0.0
1245655555974168576,8,0,0.0
1245834477324173318,6,0,0.0
1245844138991419392,170,0,0.0
1245845299072991232,33,0,0.0
1246125113306685440,7,0,0.0
1246129134264373249,421,81,0.19
1246363278701453312,19,1,0.05
1246585461084127232,297,5,0.02
1247148000369049600,45,0,0.0
1247420504794959872,482,5,0.01
1247540229558296576,85,6,0.07
1247853093313798145,2960,17,0.01
1247878192087445504,65,0,0.0
1248267191545401344,2,0,0.0
1248372725560860672,476,2,0.0
1248977315519963136,2600,9,0.0
1249192259423264769,158,0,0.0
1249685408113463296,3,0,0.0
1249701675113332738,3067,39,0.01
1249846297978384385,35,0,0.0
1250039875392413696,8,0,0.0
1250346075283582978,19,0,0.0
1250354092972470279,1,0,0.0
1250690855041748992,3069,32,0.01
1251135186735108096,124,4,0.03
1251271040866582529,137,1,0.01
1251816121793159168,2,1,0.5
1251890503076974593,1,0,0.0
1252208063010004992,60,0,0.0
1252611981376446464,6,0,0.0
1252649529448574977,7,0,0.0
1252893832343150592,303,64,0.21
1252937368442744832,5,1,0.2
1252967702056009728,30,14,0.47
1253653461587177474,1,0,0.0
1253743282670231553,19,0,0.0
1253915087947120640,295,4,0.01
1253983933546496000,235,9,0.04
1254116139707269120,1,0,0.0
1254117798495899648,1574,45,0.03
1254289423480557568,263,5,0.02
1254376687955054592,99,1,0.01
1254390868221538304,17,0,0.0
1254537019520421891,3,0,0.0
1254554356340396032,7,0,0.0
1254559143765184512,574,3,0.01
1254577011881906176,85,1,0.01
1255073286649757697,3180,117,0.04
1255387147986747393,22,0,0.0
1255403008906665984,2,0,0.0
1255739521888661512,553,125,0.23
1256128368837345281,17,2,0.12
1256232064199938049,18,0,0.0
1256589298801029120,26,0,0.0
